Id;City;Area;Street;HouseNumber;Price;Size;Rooms;Floor;NumberOfFloors;Year;Type;Heating;Furnishings;Link;UploadDate;ViewedBy;RememberedBy;ScrapeDate;Class
62E88F0B-5ADC-4D81-B8A1-D6F727371DD5;Kaunas;" Centras";" Laisvės al.";127;165000;43,28;2;2;3;1928;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-laisves-al-parduodamas-erdvus-modernus-sviesus-2-1-3161485/;2021-12-06 00:00:00.0000000;2677;20;2022-02-17 07:35:37.1417210;butas
3ECB4E3F-E356-4210-8896-D702B23DAB7D;Kaunas;" Kalniečiai";" Kalniečių g.";126A;40000;48;2;3;5;1969;Mūrinis;Centrinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-kalnieciuose-kalnieciu-g-parduodamas-2-kambariu-butas-bendrabutyje-1-3180618/;2022-02-15 00:00:00.0000000;884;11;2022-02-16 22:20:11.1411620;butas
6670F2C4-82FC-4AD1-84A1-D73355C0B7CA;Kaunas;" Petrašiūnai";" T. Masiulio g.";14A;33000;34,66;1;4;5;1970;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-petrasiunuose-t-masiulio-g-parduodu-1-kambario-buta-petrasiunuose-1-3166006/;2022-01-06 00:00:00.0000000;3034;30;2022-02-17 07:22:26.3086830;butas
5E2057A8-5F64-44BC-AC83-D777D6E479E8;Kaunas;" Eiguliai";" Šiaurės pr.";33;55000;37;1;4;5;1984;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-eiguliuose-siaures-pr-dirbu-jums-skambinkite-ir-savaitgaliais-1-3179026/;2022-02-10 00:00:00.0000000;469;9;2022-02-16 22:38:13.2207890;butas
BDC14399-4B34-4F81-8A72-D77CAEBFF59F;Kaunas;" Eiguliai";" Šiaurės pr.";10;90000;61,29;3;1;9;1998;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-eiguliuose-siaures-pr-parduodamas-3-kambariu-butas-siaures-pr-1-3097913/;2022-01-19 00:00:00.0000000;1554;23;2022-02-17 01:40:48.0699280;butas
CD545E61-FD16-4E03-AD3C-D7FE8A600280;Kaunas;" Šilainiai";" Viduklės g.";3;185000;136;4;1;3;1994;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-vidukles-g-parduodamas-isskirtinis-4-kambariu-butas-1-3178150/;2022-02-07 00:00:00.0000000;1067;26;2022-02-16 22:45:50.5975800;butas
294BEB94-7D3D-48FF-98BC-D8C44FC212C3;Kaunas;" Centras";" A. Juozapavičiaus pr.";7A;115992;42,96;2;3;16;2021;Monolitinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-centre-a-juozapaviciaus-pr-nt-technologiju-ir-kokybes-simbolis-1-3100789/;2021-11-08 00:00:00.0000000;3116;17;2022-02-17 07:42:51.0459880;butas
472D7356-A720-4E18-84BC-D8F82D1967E3;Kaunas;" Eiguliai";" Šiaurės pr.";78A;63800;50,74;2;9;9;1981;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-eiguliuose-siaures-pr--erdvus-dvieju-kambariu-butas-su-tamsiu-1-3177172/;2022-02-04 00:00:00.0000000;1464;21;2022-02-16 22:54:31.7833320;butas
E22E58FA-5B17-4737-9ADD-D91E0DC8838F;Kaunas;" Vilijampolė";" Panerių g.";51;45000;68;2;2;4;1987;Mūrinis;Centrinis kolektorinis;Neįrengtas;https://www.aruodas.lt/butai-kaune-vilijampoleje-paneriu-g-be-tarpininku-parduodamas-didelis-sviesus-1-2925953/;2020-08-02 00:00:00.0000000;2223;3;2022-02-17 08:08:54.0601960;butas
E1257522-F903-4C9F-81F8-D94B646CD04C;Kaunas;" Žemieji Šančiai";" Nemuno krant.";25;89000;64;3;1;4;1964;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-sanciuose-nemuno-krant-parduodamas-erdvus-3-kambariu-butas-su-1-3034559/;2022-01-28 00:00:00.0000000;2340;14;2022-02-17 01:26:48.0653990;butas
1F137513-A508-425A-B71F-D961DCBAE250;Kaunas;" Žemieji Šančiai";" Linų g.";4;37000;42,05;2;2;2;1940;Rąstinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-sanciuose-linu-g-parduodamas-tvarkingai-irengtas-2-kamb-butas-1-3040637/;2022-01-04 00:00:00.0000000;5231;80;2022-02-17 07:24:09.6265330;butas
22D9B69F-305D-440E-A69F-D9C448B012B8;Kaunas;" Dainava";" Kovo 11-osios g.";52;53000;32,78;1;6;9;1971;Blokinis;Centrinis;Neįrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-viename-is-populiariausiu-kauno-rajonu-1-3180452/;2022-02-15 00:00:00.0000000;217;5;2022-02-16 22:22:21.3543270;butas
2F6C1D1F-461C-422E-B221-DA1200781271;Kaunas;" Palemonas";" Marių g.";16;44953;38,35;2;4;9;1980;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-palemone-mariu-g-parduodamas-2-kambariu-3835-kvm-butas-1-3176124/;2022-02-01 00:00:00.0000000;610;8;2022-02-17 01:16:23.8881710;butas
6CF9166B-647F-44B5-9FE7-DA450DC357A7;Kaunas;" Aleksotas";" K. Dulksnio g.";124;77940;43,3;2;3;3;2021;Mūrinis;Aeroterminis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-aleksote-k-dulksnio-g-ramybe-mieste-ar-tai-imanoma-viename-1-3172162/;2022-01-18 00:00:00.0000000;933;13;2022-02-17 01:42:24.1343560;butas
3D61A8F9-4F8E-496A-87FD-DAB03EC6B2C3;Kaunas;" Žemieji Šančiai";" A. Juozapavičiaus pr.";73;69000;50;2;2;2;1949;Mūrinis;Kita;Įrengtas;https://www.aruodas.lt/butai-kaune-sanciuose-a-juozapaviciaus-pr-parduodamas-2k-butas-studija-arti-miesto-1-3178534/;2022-02-08 00:00:00.0000000;977;14;2022-02-16 22:42:34.2939170;butas
A15E6A68-EF44-489A-8B30-DBA77230C1A9;Kaunas;" Vilijampolė";" Linkuvos g.";35;43300;52;1;1;1;1958;Rąstinis;Elektra, dujinis, kietu kuru;Įrengtas;https://www.aruodas.lt/butai-kaune-vilijampoleje-linkuvos-g-senamiescio-pasoneje-naujai-renovuotas-2-1-3179426/;2022-02-11 00:00:00.0000000;852;5;2022-02-16 22:33:38.9342410;butas
1626C563-ECA2-4531-B4EE-DC60D425F31D;Kaunas;" Žaliakalnis";" Kalniečių g.";19A;54500;34;2;3;5;1983;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-kalnieciu-g-parduodamas-kapitaliskai-sutvarkytas-butas-1-3160885/;2022-02-11 00:00:00.0000000;1234;43;2022-02-16 22:35:55.9633880;butas
8E064F1F-345A-4823-8C21-DC778D509227;Kaunas;" Šilainiai";" Rasytės g.";4;82200;64;3;12;12;1986;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-rasytes-g-parduodamas-tvarkingas-3-k-butas-su-1-3170456/;2022-01-12 00:00:00.0000000;1091;4;2022-02-17 07:17:46.7453160;butas
7645B42E-96D0-46CA-9A26-DCA8C831FA24;Kaunas;" Centras";" Tunelio g.";67;42000;27,85;2;1;2;1930;Medinis;Elektra;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-tunelio-g-parduodamas-2-kambariu-butas-su-dalimi-zemes-1-3167302/;2022-01-02 00:00:00.0000000;6001;59;2022-02-17 07:26:03.8157440;butas
8346DF23-8E02-4F26-AB0F-DCBBE0140E4E;Kaunas;" Žaliakalnis";" Kalniečių g.";3;149000;31,28;2;1;2;2021;Mūrinis;Dujinis, kita;Įrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-kalnieciu-g-parduodamas-pilnai-irengtas-butas-naujame-1-3176002/;2022-02-01 00:00:00.0000000;6634;6;2022-02-17 01:19:49.3545000;butas
59D1EB61-EB03-4693-A5E3-DCD37EC26319;Kaunas;" Eiguliai";" Šiaurės pr.";17;80000;61;3;9;9;1984;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-eiguliuose-siaures-pr-parduodamas-3k-butas-eiguliuose-siaures-pr-1-3173506/;2022-01-24 00:00:00.0000000;1384;9;2022-02-17 01:33:57.3904540;butas
049FC5D1-3515-4CA0-B4E4-DCED86D2B322;Kaunas;" Žaliakalnis";" Studentų g.";10;81473;31,95;2;2;3;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-zaliakalnyje-studentu-g-pagaliau-skelbiame-taip-ilgai-lauktu-giliu-1-3177258/;2022-02-04 00:00:00.0000000;1452;9;2022-02-16 22:54:17.4975900;butas
B758A5E7-F20D-4903-BC87-DD3771163DB1;Kaunas;" Centras";" Vytauto pr.";3;179000;80;2;4;7;2002;Mūrinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-vytauto-pr-loftas-miesto-centre-vytauto-pr3-loftas-1-3061675/;2021-05-08 00:00:00.0000000;8502;47;2022-02-17 08:07:34.5622920;butas
D83480FA-904D-47BE-A208-DD60CCDB2719;Kaunas;" Aleksotas";" K. Dulksnio g.";87A;107700;66,79;4;1;3;2021;Mūrinis;Aeroterminis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-aleksote-k-dulksnio-g-ramybe-mieste-ar-tai-imanoma-viename-1-3158085/;2021-11-24 00:00:00.0000000;980;7;2022-02-17 07:38:57.8440260;butas
AC31F560-D53F-4DE5-9EB5-DDA0CD4DB52A;Kaunas;" Dainava";" Biržiškų g.";1;66000;44,62;2;1;5;1962;Blokinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-birzisku-g-parduodamas-jaukus-butas-salia-pamunes-silo-1-3179814/;2022-02-13 00:00:00.0000000;1072;32;2022-02-16 22:29:56.2249730;butas
739C9E98-D62C-4682-BEE4-DDDD3F36E52A;Kaunas;" Šilainiai";" Žaibo g.";14A;74600;42,07;1;2;8;2021;Monolitinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-silainiuose-zaibo-g-studijos-tipo-butas-su-balkonu-du-zaibai-1-3171704/;2022-01-31 00:00:00.0000000;246;3;2022-02-17 01:23:25.2026930;butas
3D6E1A6C-9C6D-41D7-B608-DE11109AE259;Kaunas;" Kalniečiai";" Kalniečių g.";247;134999;55;2;8;8;2014;Monolitinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-kalnieciuose-kalnieciu-g-parduodamas-pilnai-irengtas-butas-su-visais-1-3177132/;2022-02-11 00:00:00.0000000;1088;31;2022-02-16 22:36:13.3685950;butas
D96D0591-6442-4BE5-9294-DE5D792F7546;Kaunas;" Dainava";" Taikos pr.";57;74262;40,58;1;2;5;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-dainavoje-taikos-pr-life-story-namai-kuriuos-sukureme-1-3088579/;2021-10-01 00:00:00.0000000;2120;23;2022-02-17 08:01:13.5775510;butas
249C8EBF-B48A-4E2A-92DE-DE6BB5E0FDCE;Kaunas;" Dainava";" Kovo 11-osios g.";130;22350;18;1;2;5;1980;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-vieno-kambario-butas-bendrabutyje-1-3077455/;2021-08-31 00:00:00.0000000;5508;12;2022-02-17 08:03:20.6595750;butas
04A4EBFD-DED3-4EAD-970F-DE8A5D3B82BD;Kaunas;" Vilijampolė";" Ariogalos g.";2;56900;46,63;2;5;5;1977;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-vilijampoleje-ariogalos-g-parduodamas-dvieju-kambariu-butas-butas-1-3174616/;2022-01-27 00:00:00.0000000;1916;26;2022-02-17 01:28:53.6500120;butas
CA423F03-DBD3-410B-B9B2-DEEF490232FA;Kaunas;" Dainava";" Draugystės g.";9C;81500;66;3;4;5;1984;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-draugystes-g-uosinis-parketas-plastikiniai-langai-1-3174192/;2022-01-25 00:00:00.0000000;2303;12;2022-02-17 01:30:40.4361560;butas
C75C663A-20C2-4BF8-BEEF-DF513B8E2841;Kaunas;" Žemieji Šančiai";" Nemuno krant.";26;58000;32;1;1;4;1965;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-sanciuose-nemuno-krant-parduodamas-1-kambario-butas-su-vaizdu-i-1-3179368/;2022-02-11 00:00:00.0000000;608;13;2022-02-16 22:34:50.2697730;butas
71DFED6B-B4FB-45B4-A7C8-DF5317754B2F;Kaunas;" Šilainiai";" Žaibo g.";14A;94000;50,77;2;5;8;2021;Monolitinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-silainiuose-zaibo-g-duzaibai-zmonems-vertinantiems-komforta-1-3172652/;2022-02-13 00:00:00.0000000;212;12;2022-02-16 22:30:22.5047390;butas
E79C1E4A-E523-4781-9CB6-DFA0ED115BD6;Kaunas;" Senamiestis";" Karaliaus Mindaugo pr.";9;323000;101;3;4;4;2021;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-senamiestyje-karaliaus-mindaugo-pr-parduodamas-erdvus-triju-kambariu-butas-1-3083407/;2021-09-17 00:00:00.0000000;2001;6;2022-02-17 08:02:42.2733670;butas
A5B4720F-7086-48F7-B3B4-DFFFD9F46B77;Kaunas;" Freda";" Europos pr.";4;167782;72,66;3;1;7;2022;Blokinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-fredoje-europos-pr-butas-su-30m2-terasa-visa-projekto-1-3059575/;2021-10-04 00:00:00.0000000;1912;25;2022-02-17 08:00:50.9243780;butas
F7E1F3E5-3F0F-4023-A73F-E05DE9E47FFF;Kaunas;" Dainava";" V. Krėvės pr.";8;74562;43,86;2;1;4;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-1-3173190/;2022-01-21 00:00:00.0000000;1300;18;2022-02-17 01:36:49.9883550;butas
E5B5E3C3-BE47-4FEB-A52D-E0893481E3AE;Kaunas;" Šilainiai";" Jotvingių g.";9;95000;61;3;9;9;1984;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-jotvingiu-g-parduodamas-jaukus-moderniai-suremontuotas-1-3173754/;2022-01-24 00:00:00.0000000;2027;26;2022-02-17 01:32:03.2998270;butas
8C7CFBE0-0D71-4595-A276-E08C65108CED;Kaunas;" Šilainiai";" Baltų pr.";35;74999;48,69;2;1;5;1989;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-ramioje-vietoje-atokiau-nuo-gatviu-1-3175316/;2022-02-12 00:00:00.0000000;492;5;2022-02-16 22:32:43.8362270;butas
F0D17643-DD52-427D-A2CE-E092D249DD26;Kaunas;" Žaliakalnis";" Žeimenos g.";147;210055;97,7;3;4;4;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-zaliakalnyje-zeimenos-g-pradedame-naujai-statomo-kvartalo-1-3180150/;2022-02-14 00:00:00.0000000;292;3;2022-02-16 22:24:28.9378130;butas
A966D598-5A92-49C8-A652-E16BB0F021D6;Kaunas;" Žemieji Šančiai";" Kranto al.";96;85000;31;2;2;4;2022;Mūrinis;Dujinis;Kita;https://www.aruodas.lt/butai-kaune-sanciuose-kranto-al-prie-pat-centro-nauja-statyba-su-pilna-1-3172950/;2022-01-20 00:00:00.0000000;852;11;2022-02-17 01:38:23.9008970;butas
C40F79AD-B2ED-468D-9ADE-E1DF18A057E1;Kaunas;" Eiguliai";" Ašigalio g.";15;98999;77,93;4;5;5;1984;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-eiguliuose-asigalio-g-keturiu-kambariu-butas-eiguliuose-1-3177704/;2022-02-07 00:00:00.0000000;415;6;2022-02-16 22:49:57.8836590;butas
36EB298F-1A43-485B-B83B-E1E69D4D2176;Kaunas;" Panemunė";" Kampiškių g.";2D;77400;37,03;2;3;4;2022;Mūrinis;Aeroterminis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-panemuneje-kampiskiu-g-naujas-projektas-naujoji-panemune-1-3178780/;2022-02-09 00:00:00.0000000;284;6;2022-02-16 22:40:23.1160930;butas
7819F916-7FB6-4769-BD5C-E2029AEEBE07;Kaunas;" Žemieji Šančiai";" Sodų g.";31;179999;94;3;3;3;2020;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-sanciuose-sodu-g-erdvus-lofto-tipo-butas-netoli-miesto-centro-1-3176044/;2022-02-01 00:00:00.0000000;682;9;2022-02-17 01:19:07.7512330;butas
468D0BCF-587C-414D-93C3-E240F5FBD301;Kaunas;" Dainava";" Kovo 11-osios g.";14;67000;43,72;2;1;5;1968;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-salia-girstucio-baseinokauno-ledo-rumubutui-1-3175404/;2022-01-30 00:00:00.0000000;1788;20;2022-02-17 01:23:46.0279100;butas
88D8FCD2-6D6A-460D-A634-E2C323B880BF;Kaunas;" Žaliakalnis";" Savanorių pr.";39;110000;46;2;5;10;2007;Mūrinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-savanoriu-pr-geras-pasirinkimas-jau-dabar-galite-isigyti-1-3168826/;2022-01-06 00:00:00.0000000;1036;11;2022-02-17 07:22:59.2394710;butas
0B4B02BC-302D-41CA-8869-E2DC059A8A5F;Kaunas;" Dainava";" Partizanų g.";34;62690;33,19;1;1;7;2020;Mūrinis;Centrinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-klevu-namai-naujas-ekonomiskas-ir-saugus-1-3078707/;2021-09-22 00:00:00.0000000;1754;10;2022-02-17 08:01:49.3939900;butas
20A30E80-770D-4927-BEBE-E36F91CD5EB0;Kaunas;" Šilainiai";" Naujakurių g.";25;43900;42;2;2;2;1930;Medinis;Aeroterminis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-naujakuriu-g-parduodamas-2-ju-kambariu-butas-silainiuose-1-3174992/;2022-01-28 00:00:00.0000000;2172;8;2022-02-17 01:26:40.2902700;butas
4CA0BF5A-5B09-455E-88CF-E37FA2088232;Kaunas;" Žaliakalnis";" M. Jankaus g.";18;355000;142;5;1;2;2021;Mūrinis;Dujinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-zaliakalnyje-m-jankaus-g-parduodamas-prabangus-5-kambariu-butas-1-3169338/;2022-01-08 00:00:00.0000000;1357;8;2022-02-17 07:21:08.2733430;butas
4D82FB41-A17C-49B4-9F67-E3FB377585BA;Kaunas;" Dainava";" Partizanų g.";192B;210900;114,01;4;4;4;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-paparcio-ziedas-naujas-gyvenamasis-1-3167562/;2022-01-03 00:00:00.0000000;556;3;2022-02-17 07:25:30.0108570;butas
D1E2C419-7918-49CD-A5A8-E40933395EF4;Kaunas;" Eiguliai";" Sukilėlių pr.";4;86000;83;4;6;9;1986;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-eiguliuose-sukileliu-pr-tvarkingas-4-kambariu-butas-arti-kauno-1-3167964/;2022-01-03 00:00:00.0000000;1379;24;2022-02-17 07:24:53.7386540;butas
0D5E990E-5EE9-485D-A4B6-E478DD7E01FF;Kaunas;" Eiguliai";" Sukilėlių pr.";87A;140000;69,19;3;10;12;2007;Monolitinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-eiguliuose-sukileliu-pr-parduodamas-pilnai-irengtas-butas-unikalios-1-2938761/;2021-11-24 00:00:00.0000000;8669;51;2022-02-17 07:38:50.1131220;butas
87257493-A44B-419D-B21A-E4D0AE026D94;Kaunas;" Dainava";" Partizanų g.";34;94580;57,96;3;1;7;2020;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-klevu-namai-naujas-ekonomiskas-ir-saugus-1-3163742/;2021-12-14 00:00:00.0000000;2467;31;2022-02-17 07:32:58.3190130;butas
D87C7057-AEFF-4C0C-86AA-E4DD29C2FA53;Kaunas;" Petrašiūnai";" R. Kalantos g.";61;55500;52;2;2;2;1960;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-petrasiunuose-r-kalantos-g-parduodu-2-k-buta-petrasiunuose-butas-1-3173366/;2022-01-23 00:00:00.0000000;2134;39;2022-02-17 01:35:37.3467830;butas
701AFC36-048C-4AB5-870A-E54BF415400E;Kaunas;" Centras";" S. Hariso g.";41;380000;183,63;5;1;2;2018;Monolitinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-s-hariso-g-parduodami-sublokuoti-butai-kotedzai-kauno-1-3166426/;2021-12-27 00:00:00.0000000;3580;28;2022-02-17 07:28:13.4107840;butas
0FEAB021-BD33-42A9-A811-E58F8EEBC716;Kaunas;" Šilainiai";" Šarkuvos g.";16;85000;52,59;2;5;5;1988;Blokinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-sarkuvos-g-naujai-irengtas-butas-renovuotame-name-1-3180698/;2022-02-16 00:00:00.0000000;306;10;2022-02-16 22:17:32.0738260;butas
69C4BE79-B4D3-4286-A534-E5F5D471FB35;Kaunas;" Romainiai";" Romainių g.";106;63000;51,9;2;1;3;1983;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-romainiuose-romainiu-g-parduodamas-dvieju-kambariu-butas-be-vidaus-1-3176660/;2022-02-02 00:00:00.0000000;854;13;2022-02-17 01:13:25.0165180;butas
B61618A7-2344-40D5-B5C5-E60222D35658;Kaunas;" Dainava";" K. Baršausko g.";94;37500;15,38;1;2;4;1962;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-k-barsausko-g-parduodamas-vieno-kambario-butas-bendrabucio-1-3178020/;2022-02-07 00:00:00.0000000;705;6;2022-02-16 22:47:11.4270290;butas
70A235C8-6AF4-4D37-B1C6-E680EE181376;Kaunas;" Dainava";" Chemijos g.";11;18700;17;1;5;5;1965;Mūrinis;Centrinis;Kita;https://www.aruodas.lt/butai-kaune-dainavoje-chemijos-g-parduodamas-1-k-bendrabucio-tipo-butas-prie-1-3176382/;2022-02-01 00:00:00.0000000;1089;8;2022-02-17 01:14:11.3883670;butas
BE860DFD-395F-4367-BCAA-E719F66AC5A3;Kaunas;" Freda";" T. Ivanausko g.";108;149000;114,9;3;1;3;2002;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-fredoje-t-ivanausko-g-parduodamas-3-k-11490-kvm-butas-fredoje-1-3163818/;2021-12-14 00:00:00.0000000;2441;29;2022-02-17 07:32:31.6455420;butas
A03757CF-05CD-46F2-84A1-E762F1222AB1;Kaunas;" Žemutiniai Kaniūkai";" Raudondvario pl.";288A;168000;90,78;3;5;5;2007;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-zemutiniuose-kaniukuose-raudondvario-pl-be-tarpininku-brokeriai-netrukdykit-prasau-1-3176992/;2022-02-03 00:00:00.0000000;2071;23;2022-02-16 22:55:21.1260450;butas
FC1751DB-9C9A-4451-AA00-E83C48832ED7;Kaunas;" Žaliakalnis";" Aušros g.";41;95000;52;3;2;3;1940;Rąstinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-ausros-g-parduodamas-butas-zaliakalnio-sirdyje-salia-1-3157697/;2021-12-27 00:00:00.0000000;2390;17;2022-02-17 07:28:55.9339680;butas
EE912552-D230-4152-B191-E84748BFC181;Kaunas;" Kalniečiai";" V. Landsbergio-Žemkalnio g.";4;125000;77;4;2;5;1977;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-kalnieciuose-v-landsbergio-zemkalnio-g-vieta-aukstas-buto-isplanavimas-1-3168094/;2022-01-04 00:00:00.0000000;2607;22;2022-02-17 07:24:18.2290960;butas
05A2982E-919B-4A6B-A939-E84FF36CA595;Kaunas;" Dainava";" Partizanų g.";18;77400;42;2;2;4;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-startuoja-naujas-projektas-dainavos-raj-1-3175202/;2022-01-29 00:00:00.0000000;401;6;2022-02-17 01:25:39.1521480;butas
02278ACA-39F2-408B-8884-E8B626A12DFC;Kaunas;" Vaišvydava";" J. Aisčio g.";22;112900;75,5;4;1;2;2022;Mūrinis;Aeroterminis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-vaisvydavoje-j-aiscio-g-a-energetines-klases-skandinavisko-1-3165152/;2022-02-01 00:00:00.0000000;852;43;2022-02-17 01:17:05.0117490;butas
4B71BC73-1B96-4E5E-BDA6-E8F6DB1CA8C2;Kaunas;" Šilainiai";" Rietavo g.";17;61000;50;2;5;5;1987;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-rietavo-g-parduodamas-sviesus-2-kambariu-butas-itin-1-3170370/;2022-01-11 00:00:00.0000000;2506;14;2022-02-17 07:18:08.8570220;butas
9E3A0533-3272-4C9E-ACA5-E92A66273B21;Kaunas;" Žaliakalnis";" Lankos g.";10;183000;65,53;4;3;3;2022;Mūrinis;Dujinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-zaliakalnyje-lankos-g-paskutinis-butas-parduodamas-4-kambariu-1-3172922/;2022-02-01 00:00:00.0000000;194;7;2022-02-17 01:20:58.2478520;butas
FCC795C9-C0BC-4D27-B953-E98ED108EB1E;Kaunas;" Žaliakalnis";" Žemaičių g.";31;99690;64,95;3;3;4;2020;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-zaliakalnyje-zemaiciu-g-loftas-parduodamas-tiesiogiai-is-projekto-1-3170538/;2022-02-01 00:00:00.0000000;296;12;2022-02-17 01:18:23.8473290;butas
A2B315AB-4AD3-4068-926C-E9BDAC0362CB;Kaunas;" Aleksotas";" Šeštokų g.";45A;145000;58;2;4;4;2019;Mūrinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-aleksote-sestoku-g-parduodamas-2-kambariu-butas-2019-metu-1-3173442/;2022-01-23 00:00:00.0000000;984;11;2022-02-17 01:28:18.2889810;butas
E56993E2-80BF-4B3D-AA6D-E9DF78036CB2;Kaunas;" Dainava";" Taikos pr.";57;139854;73,38;3;1;5;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-dainavoje-taikos-pr-life-story-namai-kuriuos-sukureme-1-3172664/;2022-01-19 00:00:00.0000000;310;6;2022-02-17 01:39:52.2732470;butas
36D37D99-55B3-47C6-A795-E9F5B4F27965;Kaunas;" Centras";" Lydos g.";4;650000;166,02;8;3;4;1933;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-lydos-g-parduodamas-istorinis-1933-m-statybos-8-1-3179062/;2022-02-10 00:00:00.0000000;1374;5;2022-02-16 22:37:26.9064930;butas
